chapter no.	sentence index	character index	character	word segmentation index	aligned English word  index from character projection	aligned English word index from word projection	1st negation cue	1st negation scope	1st negation event	2nd negation cue	2nd negation scope	2nd negation event	3rd negation cue	3rd negation scope	3rd negation event	4th negation cue	4th negation scope	4th negation event	5th negation cue	5th negation scope	5th negation event
wisteria02	400	49	小	30		23	***														
wisteria02	400	50	路	30	41	23	***														
wisteria02	400	51	前	31	41		***														
wisteria02	400	52	进	31			***														
wisteria02	400	53	。	32	42	42	***														
																					
wisteria02	401	0	你	0	0		_	你	_												
wisteria02	401	1	还	1	1	1~~~3	_	还	_												
wisteria02	401	2	有	1	1~~~2	1~~~3	_	有	_												
wisteria02	401	3	什	2	3	2~~~4	_	什	_												
wisteria02	401	4	么	2	4~~~5	2~~~4	_	么	_												
wisteria02	401	5	地	3			_	地	_												
wisteria02	401	6	方	3	9		_	方	_												
wisteria02	401	7	不	4	6~~~7	5~~~6	不	_	_												
wisteria02	401	8	明	5	8	7~~~8	_	明	_												
wisteria02	401	9	白	5	8	7~~~8	_	白	_												
wisteria02	401	10	吗	6	10~~~11	9	_	_	_												
wisteria02	401	11	？	7	11	11	_	_	_												
wisteria02	401	12	”	8	12	10~~~12	_	_	_												
																					
wisteria02	402	0	”	0	0	0	***														
wisteria02	402	1	那	1		0~~~1	***														
wisteria02	402	2	个	1	1	0~~~1	***														
wisteria02	402	3	混	2	5	2~~~5	***														
wisteria02	402	4	血	2	5	2~~~5	***														
wisteria02	402	5	儿	2	5	2~~~5	***														
wisteria02	402	6	厨	3	6	6	***														
wisteria02	402	7	师	3	6	6	***														
wisteria02	402	8	回	4	8	5	***														
wisteria02	402	9	来	4	7	5	***														
wisteria02	402	10	有	5			***														
wisteria02	402	11	什	6		7	***														
wisteria02	402	12	么	6		7	***														
wisteria02	402	13	目	7	2		***														
wisteria02	402	14	的	7	3		***														
wisteria02	402	15	？	8	9	9	***														
wisteria02	402	16	”	9	10	10	***														
																					
wisteria02	403	0	”	0	0	0	***														
wisteria02	403	1	我	1	1	1	***														
wisteria02	403	2	想	2	2	2	***														
wisteria02	403	3	，	3	3	3	***														
wisteria02	403	4	厨	4	9	9	***														
wisteria02	403	5	房	4	9	9	***														
wisteria02	403	6	里	5		7	***														
wisteria02	403	7	的	6	4	4	***														
wisteria02	403	8	那	7		5	***														
wisteria02	403	9	件	8			***														
wisteria02	403	10	怪	9	5~~~6		***														
wisteria02	403	11	东	10	6~~~7	6	***														
wisteria02	403	12	西	10	8	6	***														
wisteria02	403	13	可	11	10	10	***														
wisteria02	403	14	以	11	10	10	***														
wisteria02	403	15	解	12		8	***														
wisteria02	403	16	答	12		8	***														
wisteria02	403	17	你	13			***														
wisteria02	403	18	的	14	11~~~12	11~~~12	***														
wisteria02	403	19	疑	15	13	13	***														
wisteria02	403	20	问	15		13	***														
wisteria02	403	21	。	16	14	14	***														
																					
wisteria02	404	0	这	0	0	0	***														
wisteria02	404	1	个	0	3	0	***														
wisteria02	404	2	人	1	1	1	***														
wisteria02	404	3	是	2	2	2~~~3	***														
wisteria02	404	4	圣	3	10	5~~~10~~~11	***														
wisteria02	404	5	佩	3	11	5~~~10~~~11	***														
wisteria02	404	6	德	3	11	5~~~10~~~11	***														
wisteria02	404	7	罗	3	11	5~~~10~~~11	***														
wisteria02	404	8	原	4	4	4	***														
wisteria02	404	9	始	4	4	4	***														
wisteria02	404	10	森	5		11	***														
wisteria02	404	11	林	5	13	11	***														
wisteria02	404	12	里	6	12	12	***														
wisteria02	404	13	的	7	14~~~15	13~~~14	***														
wisteria02	404	14	生	8	16	15~~~16~~~17~~~18	***														
wisteria02	404	15	番	8	17	15~~~16~~~17~~~18	***														
wisteria02	404	16	。	9	18	18	***														
																					
wisteria02	405	0	那	0			***														
wisteria02	405	1	件	0			***														
wisteria02	405	2	东	1			***														
wisteria02	405	3	西	1			***														
wisteria02	405	4	是	2			***														
wisteria02	405	5	他	3	1	1	***														
wisteria02	405	6	的	4			***														
wisteria02	405	7	神	5		2	***														
wisteria02	405	8	物	5	2	2	***														
wisteria02	405	9	。	6	34		***														
wisteria02	405	10	当	7	0	4	***														
wisteria02	405	11	他	7	4	4	***														
wisteria02	405	12	和	8	3	3	***														
wisteria02	405	13	同	9			***														
wisteria02	405	14	伙	9			***														
wisteria02	405	15	逃	10	6	6~~~7~~~8	***														
wisteria02	405	16	到	10	5~~~8	6~~~7~~~8	***														
wisteria02	405	17	预	11	9	7	***														
wisteria02	405	18	定	11		7	***														
wisteria02	405	19	的	12		9	***														
wisteria02	405	20	撤	13	10	10	***														
wisteria02	405	21	退	13	10	10	***														
wisteria02	405	22	地	14			***														
wisteria02	405	23	点	14			***														
wisteria02	405	24	时	15		0	***														
wisteria02	405	25	—	16	14	11~~~14	***														
wisteria02	405	26	—	16	14	11~~~14	***														
wisteria02	405	27	已	17	12	12	***														
wisteria02	405	28	经	17	12	12	***														
wisteria02	405	29	有	18		5	***														
wisteria02	405	30	人	19			***														
wisteria02	405	31	在	20			***														
wisteria02	405	32	那	21			***														
wisteria02	405	33	里	21			***														
wisteria02	405	34	，	22			***														
wisteria02	405	35	无	23	15	15~~~16	***														
wisteria02	405	36	疑	23	16	15~~~16	***														
wisteria02	405	37	是	24	18	18	***														
wisteria02	405	38	他	25			***														
wisteria02	405	39	们	25			***														
wisteria02	405	40	的	26			***														
wisteria02	405	41	同	27	19	19	***														
wisteria02	405	42	伙	27		19	***														
wisteria02	405	43	—	28	20	20	***														
wisteria02	405	44	—	28		20	***														
wisteria02	405	45	他	29			***														
wisteria02	405	46	的	30			***														
wisteria02	405	47	同	31		22	***														
wisteria02	405	48	伴	31	22	22	***														
wisteria02	405	49	曾	32	23	23	***														
wisteria02	405	50	劝	33	24	24~~~25~~~26	***														
wisteria02	405	51	过	34	17	23	***														
wisteria02	405	52	他	35	25		***														
wisteria02	405	53	把	36	26~~~27	27	***														
wisteria02	405	54	这	37	28	28	***														
wisteria02	405	55	样	37	28	28	***														
wisteria02	405	56	一	38	30	30	***														
wisteria02	405	57	件	39		34	***														
wisteria02	405	58	易	40			***														
wisteria02	405	59	受	40	31		***														
wisteria02	405	60	连	41		29	***														
wisteria02	405	61	累	41		29	***														
wisteria02	405	62	的	42	29	31~~~32	***														
wisteria02	405	63	东	43			***														
wisteria02	405	64	西	43			***														
wisteria02	405	65	丢	44			***														
wisteria02	405	66	掉	44			***														
wisteria02	405	67	。	45			***														
																					
wisteria02	406	0	可	0		0~~~3	***														
wisteria02	406	1	是	0	0	0~~~3	***														
wisteria02	406	2	，	1	1	1	***														
wisteria02	406	3	那	2	3	3	***														
wisteria02	406	4	是	3	5	4~~~5	***														
wisteria02	406	5	这	4		5	***														
wisteria02	406	6	个	4		5	***														
wisteria02	406	7	混	5	2	2	***														
wisteria02	406	8	血	5	2	2	***														
wisteria02	406	9	儿	5	2	2	***														
wisteria02	406	10	心	6	4	8	***														
wisteria02	406	11	爱	6	8	8	***														
wisteria02	406	12	之	7	7	6~~~7	***														
wisteria02	406	13	物	8	32	9	***														
wisteria02	406	14	。	9			***														
wisteria02	406	15	第	10		16	***														
wisteria02	406	16	二	10	17	16	***														
wisteria02	406	17	天	11	17	17	***														
wisteria02	406	18	，	12	11		***														
wisteria02	406	19	他	13	10	10~~~11	***														
wisteria02	406	20	禁	14		32	***														
wisteria02	406	21	不	15		15	***														
wisteria02	406	22	住	16			***														
wisteria02	406	23	又	17	13	13	***														
wisteria02	406	24	回	18	13	13	***														
wisteria02	406	25	来	18	12	13	***														
wisteria02	406	26	了	19			***														
wisteria02	406	27	。	20		33	***														
wisteria02	406	28	当	21		18~~~20	***														
wisteria02	406	29	他	21	27	18~~~20	***														
wisteria02	406	30	在	22		19	***														
wisteria02	406	31	窗	23	25~~~26	25	***														
wisteria02	406	32	口	23	25	25	***														
wisteria02	406	33	探	24		27	***														
wisteria02	406	34	望	24		27	***														
wisteria02	406	35	时	25	19	19	***														
wisteria02	406	36	，	26	23	24	***														
wisteria02	406	37	看	27		26	***														
wisteria02	406	38	见	27	28	26	***														
wisteria02	406	39	了	28			***														
wisteria02	406	40	正	29			***														
wisteria02	406	41	在	29			***														
wisteria02	406	42	值	30			***														
wisteria02	406	43	班	30			***														
wisteria02	406	44	的	31		31	***														
wisteria02	406	45	警	32	29	29	***														
wisteria02	406	46	官	32	29	29	***														
wisteria02	406	47	瓦	33	30	30	***														
wisteria02	406	48	尔	33	30	30	***														
wisteria02	406	49	特	33	30~~~31	30	***														
wisteria02	406	50	斯	33	30	30	***														
wisteria02	406	51	。	34	33		***														
																					
wisteria02	407	0	他	0	0	0	***														
wisteria02	407	1	一	1		1	***														
wisteria02	407	2	直	1	1	1	***														
wisteria02	407	3	等	2	1	1	***														
wisteria02	407	4	了	3	1	1	***														
wisteria02	407	5	三	4	2	2	***														
wisteria02	407	6	天	5	3~~~4	3~~~4	***														
wisteria02	407	7	。	6		6	***														
wisteria02	407	8	出	7		10	***														
wisteria02	407	9	于	7		10	***														
wisteria02	407	10	虔	8	9	9	***														
wisteria02	407	11	诚	8	9	9	***														
wisteria02	407	12	或	9	10	10	***														
wisteria02	407	13	者	9	10	10	***														
wisteria02	407	14	说	10	8		***														
wisteria02	407	15	是	11	5		***														
wisteria02	407	16	迷	12	12	12	***														
wisteria02	407	17	信	12	12	12	***														
wisteria02	407	18	，	13	13		***														
wisteria02	407	19	他	14	14	8~~~13~~~14	***														
wisteria02	407	20	又	15	7	7~~~17~~~18	***														
wisteria02	407	21	尝	16	15~~~16	15~~~16	***														
wisteria02	407	22	试	16	16	15~~~16	***														
wisteria02	407	23	了	17			***														
wisteria02	407	24	一	18	17~~~18	19	***														
wisteria02	407	25	次	19	17	19	***														
wisteria02	407	26	。	20	19	19	***														
																					
wisteria02	408	0	平	0		7	***														
wisteria02	408	1	时	0		7	***														
wisteria02	408	2	机	1		2	***														
wisteria02	408	3	灵	1		2	***														
wisteria02	408	4	的	2			***														
wisteria02	408	5	贝	3	1	0~~~1	***														
wisteria02	408	6	尼	3	1	0~~~1	***														
wisteria02	408	7	斯	3	1~~~2	0~~~1	***														
wisteria02	408	8	警	4	0~~~1	1	***														
wisteria02	408	9	长	4	1	1	***														
wisteria02	408	10	曾	5	10	10	***														
wisteria02	408	11	在	6			***														
wisteria02	408	12	我	7	15	15	***														
wisteria02	408	13	面	8	14	14	***														
wisteria02	408	14	前	8	14	14	***														
wisteria02	408	15	看	9	9	9	***														
wisteria02	408	16	轻	9	11	9	***														
wisteria02	408	17	此	10		13	***														
wisteria02	408	18	案	11			***														
wisteria02	408	19	，	12	12	11	***														
wisteria02	408	20	但	13			***														
wisteria02	408	21	终	14		16	***														
wisteria02	408	22	于	14		16	***														
wisteria02	408	23	也	15			***														
wisteria02	408	24	认	16	19	19	***														
wisteria02	408	25	识	16	19	19	***														
wisteria02	408	26	到	17	18	19	***														
wisteria02	408	27	了	18	16~~~17	17	***														
wisteria02	408	28	案	19		6	***														
wisteria02	408	29	情	19		6	***														
wisteria02	408	30	的	20			***														
wisteria02	408	31	重	21	20~~~21	21	***														
wisteria02	408	32	大	21		21	***														
wisteria02	408	33	，	22		22	***														
wisteria02	408	34	因	23			***														
wisteria02	408	35	而	23			***														
wisteria02	408	36	布	24			***														
wisteria02	408	37	置	24	24		***														
wisteria02	408	38	了	25	23	23~~~25	***														
wisteria02	408	39	圈	26	26	26~~~27	***														
wisteria02	408	40	套	26	25	26~~~27	***														
wisteria02	408	41	让	27		24	***														
wisteria02	408	42	那	28	30~~~31	28	***														
wisteria02	408	43	个	28	28	28	***														
wisteria02	408	44	家	29		30~~~32	***														
wisteria02	408	45	伙	29		30~~~32	***														
wisteria02	408	46	自	30	6	30~~~31	***														
wisteria02	408	47	投	30	27	30~~~31	***														
wisteria02	408	48	罗	30		30~~~31	***														
wisteria02	408	49	网	30	32	30~~~31	***														
wisteria02	408	50	。	31	32	32	***														
																					
wisteria02	409	0	还	0		0	***														
wisteria02	409	1	有	0	0	0	***														
wisteria02	409	2	别	1		1	***														
wisteria02	409	3	的	1	1	1	***														
wisteria02	409	4	问	2	2	2	***														
wisteria02	409	5	题	2	2	2	***														
wisteria02	409	6	吗	3	3	5	***														
wisteria02	409	7	，	4	3	4	***														
wisteria02	409	8	华	5	4	3~~~4	***														
wisteria02	409	9	生	5	4	3~~~4	***														
wisteria02	409	10	？	6	5	5	***														
wisteria02	409	11	”	7	6	6	***														
																					
wisteria02	410	0	”	0		0	***														
wisteria02	410	1	那	1	0	0	***														
wisteria02	410	2	只	2		3	***														
wisteria02	410	3	撕	3	2	2	***														
wisteria02	410	4	烂	3	2	2	***														
wisteria02	410	5	了	4	4	1	***														
wisteria02	410	6	的	5			***														
wisteria02	410	7	鸟	6	3	3	***														
wisteria02	410	8	，	7	18	5	***														
wisteria02	410	9	一	8	6	6	***														
wisteria02	410	10	桶	8	6	6	***														
wisteria02	410	11	血	9	8	8	***														
wisteria02	410	12	，	10			***														
wisteria02	410	13	烧	11	11	11	***														
wisteria02	410	14	焦	11	11	11	***														
wisteria02	410	15	了	12	9	10	***														
wisteria02	410	16	的	13	7	10	***														
wisteria02	410	17	骨	14	12	12	***														
wisteria02	410	18	头	14	12	12	***														
wisteria02	410	19	，	15	10	10	***														
wisteria02	410	20	在	16		10	***														
wisteria02	410	21	那	17		13	***														
wisteria02	410	22	古	18	13	13	***														
wisteria02	410	23	怪	18	19	13	***														
wisteria02	410	24	厨	19	20	20	***														
wisteria02	410	25	房	19	20	20	***														
wisteria02	410	26	里	20			***														
wisteria02	410	27	的	21		15	***														
wisteria02	410	28	所	22	14	14	***														
wisteria02	410	29	有	22	14	14	***														
wisteria02	410	30	的	23	15~~~17	17	***														
wisteria02	410	31	神	24	16	16	***														
wisteria02	410	32	秘	24	16	16	***														
wisteria02	410	33	东	25			***														
wisteria02	410	34	西	25			***														
wisteria02	410	35	又	26		18	***														
wisteria02	410	36	怎	27		21	***														
wisteria02	410	37	么	27		21	***														
wisteria02	410	38	解	28		21	***														
wisteria02	410	39	释	28	21	21	***														
wisteria02	410	40	呢	29	21	21	***														
wisteria02	410	41	？	30	21	21	***														
wisteria02	410	42	”	31	22	22	***														
																					
wisteria02	411	0	福	0	0	0	***														
wisteria02	411	1	尔	0	0	0	***														
